user_id,time_of_day,country,device_type,failed_logins_last_hour,action_type,is_vpn,typing_speed,label
72,22,KSA,desktop,1,renew_passport,0,4.328891536727041,0
152,17,KSA,desktop,0,pay,0,5.017531423930627,0
208,4,KSA,desktop,0,pay,0,3.537083620513673,0
49,15,KSA,mobile,0,update_mobile,0,5.075390554416414,0
154,18,KSA,mobile,0,view,1,5.110499865647384,0
293,13,KSA,mobile,0,renew_passport,0,5.08253700868291,0
68,15,HighRiskCountry,mobile,1,pay,0,3.339852132663524,0
50,14,HighRiskCountry,desktop,0,view,0,3.831662365762809,0
152,21,Unknown,mobile,0,renew_passport,0,4.239466988780435,0
19,3,KSA,mobile,0,update_mobile,0,2.629157955170994,0
100,6,Unknown,desktop,0,pay,0,5.594920208086014,0
60,15,KSA,desktop,2,update_mobile,0,3.9877234664978243,0
167,23,KSA,mobile,0,update_mobile,0,4.2839278876047215,0
202,21,KSA,mobile,1,update_mobile,0,3.4229955602727973,0
146,20,KSA,mobile,0,renew_passport,1,2.6731224406329774,1
164,21,KSA,mobile,0,update_mobile,0,3.395970114525229,0
242,20,KSA,mobile,1,renew_passport,0,4.219204187633588,0
69,7,KSA,mobile,2,renew_passport,0,4.673428812753693,0
175,16,Unknown,desktop,1,update_mobile,0,4.16179154060272,0
49,15,KSA,mobile,0,update_mobile,0,4.34672401624195,0
108,22,KSA,mobile,0,view,1,3.6629736253186236,0
226,9,KSA,mobile,0,pay,0,4.496248566245428,0
161,9,KSA,mobile,0,view,1,5.482832866385907,0
119,1,KSA,desktop,0,pay,0,4.704789442438987,0
149,8,KSA,mobile,0,pay,0,4.80954188825294,0
150,16,KSA,mobile,0,view,0,4.294016399306631,0
293,10,KSA,mobile,1,view,0,2.496844930400398,0
143,9,KSA,desktop,0,pay,0,2.9553334693687567,0
160,21,Unknown,mobile,0,pay,0,4.454875800663843,0
11,16,KSA,desktop,0,pay,0,3.989060948039914,0
138,3,KSA,mobile,0,renew_passport,0,4.439842886472828,0
78,15,Unknown,mobile,0,pay,0,5.676423417844074,0
77,19,KSA,mobile,0,update_mobile,0,4.7260359992293335,0
254,14,KSA,desktop,1,update_mobile,0,5.258886205742821,0
258,20,Unknown,desktop,0,update_mobile,0,4.09468138947073,0
291,4,KSA,mobile,1,view,0,3.19278432251556,0
263,5,KSA,mobile,0,view,0,3.942133840785659,0
85,16,KSA,mobile,2,view,0,3.195248186280862,0
146,0,KSA,mobile,0,pay,0,5.558294956772448,0
42,18,KSA,mobile,0,update_mobile,0,4.790391076535469,0
125,3,KSA,desktop,0,pay,0,4.52051249662828,0
167,16,KSA,desktop,1,renew_passport,0,5.235943202228103,0
241,8,KSA,mobile,1,renew_passport,0,1.9799435854767746,0
280,23,KSA,mobile,0,view,0,4.5881379513426594,0
188,1,KSA,desktop,1,renew_passport,1,2.6893542156956274,1
19,7,KSA,desktop,0,update_mobile,0,3.992744301534339,0
68,14,KSA,mobile,1,renew_passport,0,3.6882924075327854,0
218,6,KSA,mobile,0,view,0,4.661736612096948,0
102,5,HighRiskCountry,mobile,1,pay,0,4.228187288960956,0
42,0,KSA,mobile,0,renew_passport,0,5.345117173611788,0
288,14,KSA,mobile,1,update_mobile,0,3.3981028390673864,0
167,22,KSA,mobile,0,update_mobile,1,4.709114389633283,0
109,6,KSA,mobile,0,update_mobile,0,4.162223216898832,0
36,16,HighRiskCountry,mobile,1,pay,0,2.3647097299284474,0
232,1,KSA,mobile,0,update_mobile,0,3.0813835414769675,0
229,8,HighRiskCountry,mobile,0,view,0,3.8501219664778317,0
164,8,KSA,desktop,1,view,0,5.1122924498917275,0
73,12,KSA,desktop,0,update_mobile,0,4.4637230575571145,0
136,5,KSA,mobile,0,renew_passport,0,2.8324991761192857,0
70,5,Unknown,mobile,1,update_mobile,0,3.8596837719528403,0
196,19,KSA,desktop,0,view,0,6.01780644879303,0
269,19,KSA,mobile,1,view,0,4.111223334840858,0
49,20,KSA,mobile,3,view,0,3.6726744249276044,1
130,2,KSA,mobile,1,renew_passport,1,4.4917396407562205,1
5,16,HighRiskCountry,mobile,1,renew_passport,0,4.76339307958197,0
27,16,KSA,mobile,1,renew_passport,0,3.543831652519941,0
160,11,KSA,desktop,0,view,0,4.502574774371437,0
149,15,KSA,mobile,0,pay,0,3.671110503329191,0
264,14,KSA,mobile,1,update_mobile,0,4.719327601829439,0
230,12,HighRiskCountry,desktop,0,update_mobile,0,4.169693157971284,0
200,22,KSA,mobile,1,view,0,4.481967827052892,0
50,0,KSA,mobile,1,renew_passport,0,3.2408164538324957,0
67,16,Unknown,mobile,0,pay,0,3.1787136159271405,0
58,2,KSA,mobile,2,pay,1,4.945497304659395,0
259,14,KSA,mobile,1,renew_passport,0,3.920603618614506,0
130,3,KSA,mobile,0,update_mobile,0,4.285034742099361,0
215,3,KSA,mobile,0,update_mobile,0,3.6936045729134803,0
172,17,KSA,mobile,0,pay,0,4.898726774013644,0
258,16,HighRiskCountry,mobile,0,pay,0,3.392190019970342,0
102,18,KSA,mobile,0,renew_passport,0,3.864398760099117,0
209,10,KSA,mobile,0,update_mobile,0,4.785992812703132,0
291,19,HighRiskCountry,mobile,0,pay,0,5.172967699164266,0
286,2,KSA,mobile,0,update_mobile,0,3.4762407089733167,0
116,7,KSA,desktop,0,pay,0,5.959683981955883,0
264,13,KSA,mobile,1,renew_passport,0,4.313241693693616,0
150,0,HighRiskCountry,mobile,0,update_mobile,0,2.9570717381912623,0
36,13,KSA,desktop,2,pay,0,4.369052048589968,0
287,1,KSA,mobile,0,pay,0,3.6170007855165425,0
208,22,Unknown,mobile,1,pay,1,4.434068487183177,1
106,3,KSA,desktop,1,pay,0,3.957143752339662,0
158,23,KSA,desktop,2,renew_passport,0,4.074273690190145,0
121,18,Unknown,mobile,0,update_mobile,0,3.088406623413854,0
55,5,KSA,mobile,1,update_mobile,0,4.99006123071636,0
12,0,KSA,mobile,2,view,0,2.843872632848968,0
145,16,HighRiskCountry,desktop,0,update_mobile,0,2.8912351045950047,0
136,7,KSA,mobile,0,view,0,4.367360349147487,0
3,18,KSA,mobile,0,pay,0,5.60284424717797,0
144,20,Unknown,desktop,0,renew_passport,0,3.6474069029355927,0
30,0,Unknown,mobile,1,renew_passport,0,4.700972322703966,0
237,4,KSA,desktop,1,pay,0,5.073340176863545,0
279,15,KSA,mobile,0,view,0,4.814684437294069,0
115,5,KSA,mobile,1,pay,1,3.6887917108263184,0
104,7,KSA,mobile,0,renew_passport,0,2.9089532828059257,0
118,12,KSA,desktop,1,renew_passport,0,1.792452434328645,0
5,15,KSA,mobile,0,update_mobile,0,3.7371595005376066,0
248,2,KSA,mobile,1,view,0,5.178087368562174,0
121,18,KSA,mobile,1,update_mobile,0,2.875834015238066,0
286,11,KSA,desktop,0,renew_passport,0,4.7002098475187655,0
149,15,KSA,desktop,1,renew_passport,0,3.0498474699481277,0
84,10,KSA,mobile,1,update_mobile,0,4.106072576386838,0
231,9,KSA,mobile,2,update_mobile,0,4.707791614155018,0
288,19,KSA,desktop,1,renew_passport,0,3.340504563161572,0
161,3,KSA,mobile,0,update_mobile,0,4.170484680696914,0
272,11,KSA,mobile,1,update_mobile,0,3.584908663274671,0
38,22,KSA,mobile,0,view,0,4.705148658938176,0
226,1,HighRiskCountry,desktop,0,renew_passport,1,4.235317168484637,1
142,23,KSA,mobile,2,pay,0,4.056507674429267,0
292,21,HighRiskCountry,mobile,0,view,0,5.558349960141978,0
151,18,KSA,mobile,1,pay,0,4.662306142368302,0
114,4,KSA,mobile,0,update_mobile,0,3.309648133873711,0
237,7,Unknown,mobile,0,update_mobile,1,3.914136099202238,0
66,6,KSA,mobile,0,pay,0,3.924101214920339,0
258,13,KSA,mobile,0,update_mobile,0,4.0803195726252115,0
249,23,KSA,mobile,1,update_mobile,0,6.524509276607494,0
180,22,KSA,mobile,2,view,0,4.370851892710997,0
190,2,KSA,desktop,0,pay,0,1.964097429895224,0
154,17,KSA,desktop,0,view,0,3.457201028283035,0
196,15,KSA,desktop,0,pay,0,2.067627912504191,0
262,22,KSA,mobile,1,view,0,3.67020174295416,0
143,18,HighRiskCountry,mobile,0,renew_passport,0,2.0126897702735715,0
101,18,KSA,mobile,0,renew_passport,0,3.128409528931572,0
244,17,KSA,desktop,0,pay,0,2.4792784703658803,0
12,19,Unknown,desktop,0,renew_passport,0,4.384160177967478,0
239,15,KSA,desktop,0,view,0,4.000539362628879,0
49,7,KSA,mobile,0,pay,0,4.302962307498731,0
42,0,KSA,mobile,0,renew_passport,0,3.8954486114314735,0
166,16,KSA,mobile,0,renew_passport,0,2.6057022497955824,0
82,11,KSA,mobile,1,pay,0,4.513521369254735,0
291,20,KSA,mobile,0,renew_passport,1,5.922224560269453,1
158,10,HighRiskCountry,desktop,0,renew_passport,1,4.409212578606547,1
216,4,KSA,mobile,0,pay,0,3.574075400682434,0
158,11,KSA,mobile,1,renew_passport,0,2.5719328238945547,0
134,16,KSA,mobile,1,renew_passport,0,3.0919330292400344,0
67,5,KSA,desktop,1,renew_passport,0,4.453039656572059,0
7,0,Unknown,mobile,0,renew_passport,0,5.073118026799375,0
14,4,KSA,mobile,1,update_mobile,0,4.260866174721976,0
73,13,KSA,desktop,1,pay,0,4.799887289705984,0
163,4,Unknown,mobile,1,update_mobile,0,4.707678244027242,0
66,21,KSA,mobile,1,update_mobile,0,4.506534391385918,0
130,23,KSA,mobile,1,view,0,3.341526404738744,0
206,0,KSA,mobile,0,update_mobile,1,4.173923511975152,0
276,17,Unknown,desktop,0,update_mobile,0,3.1516221961178617,0
256,15,KSA,desktop,0,view,0,4.0174289529581015,0
266,8,Unknown,mobile,0,renew_passport,0,4.330863531066912,0
25,18,KSA,mobile,1,renew_passport,0,5.678783807386855,0
281,21,KSA,mobile,1,update_mobile,0,2.690268025632368,0
253,4,Unknown,mobile,0,view,0,4.481507630991305,0
289,1,KSA,mobile,0,renew_passport,0,5.481236591623595,0
164,14,KSA,mobile,0,view,0,4.758847765838796,0
95,6,KSA,mobile,1,pay,0,4.832945442825041,0
270,3,KSA,desktop,0,pay,0,4.587694901867812,0
110,0,KSA,mobile,0,pay,0,5.298334489775417,0
238,12,KSA,mobile,1,pay,0,2.912521831887632,0
25,19,KSA,mobile,0,update_mobile,0,2.6140733340297535,0
141,21,KSA,desktop,0,pay,0,3.993665859534744,0
117,6,KSA,mobile,0,pay,0,1.83883789642829,0
25,14,KSA,mobile,0,view,0,5.230645804178011,0
79,22,KSA,mobile,1,renew_passport,0,5.220715195495441,0
68,13,Unknown,desktop,1,view,0,3.5666494449154738,0
173,22,KSA,mobile,0,update_mobile,0,3.6292294033394903,0
12,18,KSA,desktop,0,pay,0,3.9276525248493286,0
288,21,HighRiskCountry,desktop,4,renew_passport,0,4.05202065043962,1
128,23,KSA,desktop,0,renew_passport,0,4.127173919194285,0
96,19,HighRiskCountry,mobile,0,pay,0,4.558232106878303,0
92,23,KSA,mobile,0,pay,0,3.827373646991522,0
141,17,KSA,mobile,0,update_mobile,0,4.943193303477794,0
31,9,KSA,desktop,0,update_mobile,0,4.445947777125303,0
20,8,KSA,mobile,1,pay,0,3.3930365541273644,0
146,7,KSA,mobile,2,pay,0,5.335112667804097,0
160,9,KSA,mobile,0,pay,0,2.6417430138775133,0
43,16,KSA,mobile,1,pay,0,3.9078341891785233,0
254,1,KSA,mobile,0,renew_passport,0,4.9669174010754675,0
130,5,KSA,mobile,0,update_mobile,0,3.2769268950878554,0
60,4,KSA,mobile,0,pay,1,4.309555646767151,0
151,8,KSA,desktop,0,pay,0,4.543339596999048,0
287,4,KSA,mobile,0,renew_passport,0,3.139476132018761,0
5,17,HighRiskCountry,mobile,0,view,1,3.927522280405965,0
266,19,KSA,mobile,1,pay,0,3.84349616979079,0
130,8,HighRiskCountry,mobile,0,renew_passport,0,3.448262148167707,0
267,16,KSA,desktop,0,renew_passport,0,6.301674852050775,0
178,16,KSA,mobile,0,view,0,3.2368936465545244,0
253,11,KSA,mobile,1,update_mobile,0,5.004930294067883,0
56,6,KSA,mobile,1,update_mobile,0,3.6071989831188582,0
83,2,KSA,desktop,0,update_mobile,0,2.913363811114718,0
99,9,KSA,mobile,0,pay,0,4.102814243155069,0
149,1,KSA,desktop,0,update_mobile,0,4.649093384387501,0
156,2,KSA,mobile,0,pay,0,4.920509575065679,0
190,15,KSA,mobile,0,pay,0,5.562265110655069,0
263,1,KSA,mobile,0,renew_passport,1,6.9452462899351,1
80,23,KSA,desktop,1,update_mobile,0,4.250514203755597,0
252,9,Unknown,mobile,1,update_mobile,0,3.3369078261746123,0
97,5,KSA,desktop,0,update_mobile,1,4.452874326794891,0
260,21,KSA,mobile,2,pay,0,3.7337870495935084,0
260,10,KSA,mobile,0,pay,0,4.92596612985223,0
103,22,KSA,mobile,0,update_mobile,0,2.7028357036342783,0
40,6,KSA,desktop,0,pay,0,6.368334542400437,0
273,14,KSA,mobile,2,pay,0,4.856048094775513,0
101,5,KSA,desktop,0,view,0,2.3159959822038356,0
221,19,KSA,desktop,0,view,0,3.290971097685028,0
